product_name,size,milk,whip,serv_size_m_l,calories,total_fat_g,saturated_fat_g,trans_fat_g,cholesterol_mg,sodium_mg,total_carbs_g,fiber_g,sugar_g,caffeine_mg,calories_per_ml,sugar_to_calorie_ratio,Beverage_Category
brewed coffee - dark roast,short,None,0,236,3,0.1,0.0,0.0,0,5,0,0,0,130,0.012711864406779662,0.0,Coffee
brewed coffee - dark roast,tall,None,0,354,4,0.1,0.0,0.0,0,10,0,0,0,193,0.011299435028248588,0.0,Coffee
brewed coffee - dark roast,grande,None,0,473,5,0.1,0.0,0.0,0,10,0,0,0,260,0.010570824524312896,0.0,Coffee
brewed coffee - dark roast,venti,None,0,591,5,0.1,0.0,0.0,0,10,0,0,0,340,0.008460236886632826,0.0,Coffee
brewed coffee - decaf pike place roast,short,None,0,236,3,0.1,0.0,0.0,0,5,0,0,0,15,0.012711864406779662,0.0,Coffee
brewed coffee - decaf pike place roast,tall,None,0,354,4,0.1,0.0,0.0,0,10,0,0,0,20,0.011299435028248588,0.0,Coffee
brewed coffee - decaf pike place roast,grande,None,0,473,5,0.1,0.0,0.0,0,10,0,0,0,25,0.010570824524312896,0.0,Coffee
brewed coffee - decaf pike place roast,venti,None,0,591,5,0.1,0.0,0.0,0,10,0,0,0,30,0.008460236886632826,0.0,Coffee
brewed coffee - medium roast,short,None,0,236,3,0.1,0.0,0.0,0,5,0,0,0,155,0.012711864406779662,0.0,Coffee
brewed coffee - medium roast,tall,None,0,354,4,0.1,0.0,0.0,0,5,0,0,0,235,0.011299435028248588,0.0,Coffee
brewed coffee - medium roast,grande,None,0,473,5,0.1,0.0,0.0,0,5,0,0,0,310,0.010570824524312896,0.0,Coffee
brewed coffee - medium roast,venti,None,0,591,5,0.1,0.0,0.0,0,5,0,0,0,410,0.008460236886632826,0.0,Coffee
brewed coffee - True North Blend Blonde roast,short,None,0,236,3,0.1,0.0,0.0,0,5,0,0,0,180,0.012711864406779662,0.0,Coffee
brewed coffee - True North Blend Blonde roast,tall,None,0,354,4,0.1,0.0,0.0,0,5,0,0,0,270,0.011299435028248588,0.0,Coffee
brewed coffee - True North Blend Blonde roast,grande,None,0,473,5,0.1,0.0,0.0,0,5,0,0,0,360,0.010570824524312896,0.0,Coffee
brewed coffee - True North Blend Blonde roast,venti,None,0,591,5,0.1,0.0,0.0,0,5,0,0,0,475,0.008460236886632826,0.0,Coffee
Caffè Misto,short,Nonfat,0,236,35,0.1,0.1,0.0,0,45,5,0,5,75,0.1483050847457627,0.14285714285714285,Other
Caffè Misto,short,2%,0,236,50,2.0,1.0,0.1,10,50,5,0,5,75,0.211864406779661,0.1,Other
Caffè Misto,short,Whole,0,236,70,3.5,2.0,0.1,10,50,5,0,5,75,0.2966101694915254,0.07142857142857142,Other
Caffè Misto,short,Soy,0,236,40,1.5,0.2,0.0,0,40,3,0,2,75,0.1694915254237288,0.05,Other
Caffè Misto,short,Coconut,0,236,40,2.5,2.5,0.0,0,45,4,0,3,75,0.1694915254237288,0.075,Other
Caffè Misto,tall,Nonfat,0,354,60,0.2,0.1,0.0,5,70,8,0,8,115,0.1694915254237288,0.13333333333333333,Other
Caffè Misto,tall,2%,0,354,80,3.0,1.5,0.1,15,80,8,0,8,115,0.22598870056497175,0.1,Other
Caffè Misto,tall,Whole,0,354,100,5.0,3.0,0.2,15,70,8,0,8,115,0.2824858757062147,0.08,Other
Caffè Misto,tall,Soy,0,354,60,2.5,0.3,0.0,0,60,5,1,4,115,0.1694915254237288,0.06666666666666667,Other
Caffè Misto,tall,Coconut,0,354,60,3.5,3.5,0.0,0,70,6,0,5,115,0.1694915254237288,0.08333333333333333,Other
Caffè Misto,grande,Nonfat,0,473,70,0.2,0.1,0.0,5,90,10,0,10,150,0.14799154334038056,0.14285714285714285,Other
Caffè Misto,grande,2%,0,473,110,4.0,2.0,0.1,15,100,10,0,10,150,0.23255813953488372,0.09090909090909091,Other
Caffè Misto,grande,Whole,0,473,130,7.0,4.0,0.2,20,95,10,0,10,150,0.2748414376321353,0.07692307692307693,Other
Caffè Misto,grande,Soy,0,473,80,3.0,0.4,0.0,0,80,6,1,5,150,0.16913319238900634,0.0625,Other
Caffè Misto,grande,Coconut,0,473,70,4.5,4.5,0.0,0,90,7,0,7,150,0.14799154334038056,0.1,Other
Caffè Misto,venti,Nonfat,0,591,90,0.3,0.2,0.0,5,115,13,0,13,195,0.15228426395939088,0.14444444444444443,Other
Caffè Misto,venti,2%,0,591,130,5.0,2.5,0.2,20,130,13,0,13,195,0.21996615905245348,0.1,Other
Caffè Misto,venti,Whole,0,591,160,9.0,5.0,0.3,25,120,13,0,13,195,0.2707275803722504,0.08125,Other
Caffè Misto,venti,Soy,0,591,100,4.0,0.5,0.0,0,100,8,1,6,195,0.1692047377326565,0.06,Other
Caffè Misto,venti,Coconut,0,591,80,5.0,4.5,0.0,0,90,7,0,7,195,0.1353637901861252,0.0875,Other
Clover Brewed Coffee - Dark Roast,short,None,0,236,10,0.0,0.0,0.0,0,5,0,0,0,190,0.0423728813559322,0.0,Coffee
Clover Brewed Coffee - Dark Roast,tall,None,0,354,10,0.0,0.0,0.0,0,10,0,0,0,280,0.02824858757062147,0.0,Coffee
Clover Brewed Coffee - Dark Roast,grande,None,0,473,10,0.0,0.0,0.0,0,10,0,0,0,380,0.021141649048625793,0.0,Coffee
Clover Brewed Coffee - Dark Roast,venti,None,0,591,10,0.0,0.0,0.0,0,10,0,0,0,470,0.01692047377326565,0.0,Coffee
Clover Brewed Coffee -  Light Roast,short,None,0,236,10,0.0,0.0,0.0,0,5,0,0,0,155,0.0423728813559322,0.0,Coffee
Clover Brewed Coffee -  Light Roast,tall,None,0,354,10,0.0,0.0,0.0,0,10,0,0,0,255,0.02824858757062147,0.0,Coffee
Clover Brewed Coffee -  Light Roast,grande,None,0,473,10,0.0,0.0,0.0,0,10,0,0,0,340,0.021141649048625793,0.0,Coffee
Clover Brewed Coffee -  Light Roast,venti,None,0,591,10,0.0,0.0,0.0,0,10,0,0,0,425,0.01692047377326565,0.0,Coffee
Clover Brewed Coffee - Medium Roast,short,None,0,236,10,0.0,0.0,0.0,0,5,0,0,0,170,0.0423728813559322,0.0,Coffee
Clover Brewed Coffee - Medium Roast,tall,None,0,354,10,0.0,0.0,0.0,0,10,0,0,0,280,0.02824858757062147,0.0,Coffee
Clover Brewed Coffee - Medium Roast,grande,None,0,473,10,0.0,0.0,0.0,0,10,0,0,0,375,0.021141649048625793,0.0,Coffee
Clover Brewed Coffee - Medium Roast,venti,None,0,591,10,0.0,0.0,0.0,0,10,0,0,0,445,0.01692047377326565,0.0,Coffee
Iced Coffee,tall,None,0,354,60,0.0,0.0,0.0,0,10,15,0,15,120,0.1694915254237288,0.25,Coffee
Iced Coffee,grande,None,0,473,80,0.1,0.0,0.0,0,10,20,0,20,165,0.16913319238900634,0.25,Coffee
Iced Coffee,venti,None,0,709,120,0.1,0.0,0.0,0,15,30,0,30,235,0.1692524682651622,0.25,Coffee
Iced Coffee,trenta,None,0,887,160,0.1,0.0,0.0,0,15,40,0,39,280,0.18038331454340473,0.24375,Coffee
Iced Coffee with milk,tall,Nonfat,0,354,80,0.1,0.0,0.0,0,30,17,0,17,90,0.22598870056497175,0.2125,Coffee
Iced Coffee with milk,tall,2%,0,354,80,1.0,0.5,0.0,5,30,17,0,17,90,0.22598870056497175,0.2125,Coffee
Iced Coffee with milk,tall,Whole,0,354,90,1.5,1.0,0.0,5,30,17,0,17,90,0.2542372881355932,0.18888888888888888,Coffee
Iced Coffee with milk,tall,Soy,0,354,80,1.0,0.1,0.0,0,25,16,0,16,90,0.22598870056497175,0.2,Coffee
Iced Coffee with milk,tall,Coconut,0,354,80,1.0,1.0,0.0,0,25,17,0,16,110,0.22598870056497175,0.2,Coffee
Iced Coffee with milk,grande,Nonfat,0,473,100,0.1,0.0,0.0,0,35,23,0,23,125,0.21141649048625794,0.23,Coffee
Iced Coffee with milk,grande,2%,0,473,110,1.5,1.0,0.1,5,40,23,0,23,125,0.23255813953488372,0.20909090909090908,Coffee
Iced Coffee with milk,grande,Whole,0,473,120,2.0,1.0,0.1,5,35,23,0,23,125,0.2536997885835095,0.19166666666666668,Coffee
Iced Coffee with milk,grande,Soy,0,473,110,1.0,0.1,0.0,0,35,22,0,21,125,0.23255813953488372,0.19090909090909092,Coffee
Iced Coffee with milk,grande,Coconut,0,473,100,1.5,1.5,0.0,0,35,22,0,22,150,0.21141649048625794,0.22,Coffee
Iced Coffee with milk,venti,Nonfat,0,709,160,0.1,0.1,0.0,0,60,35,0,35,170,0.22566995768688294,0.21875,Coffee
Iced Coffee with milk,venti,2%,0,709,170,2.0,1.5,0.1,10,65,35,0,35,170,0.2397743300423131,0.20588235294117646,Coffee
Iced Coffee with milk,venti,Whole,0,709,190,3.5,2.0,0.1,10,60,35,0,35,170,0.2679830747531735,0.18421052631578946,Coffee
Iced Coffee with milk,venti,Soy,0,709,160,1.5,0.2,0.0,0,55,33,0,32,170,0.22566995768688294,0.2,Coffee
Iced Coffee with milk,venti,Coconut,0,709,160,2.5,2.0,0.0,0,55,33,0,33,205,0.22566995768688294,0.20625,Coffee
Iced Coffee with milk,trenta,Nonfat,0,887,210,0.2,0.1,0.0,5,70,46,0,46,190,0.23675310033821872,0.21904761904761905,Coffee
Iced Coffee with milk,trenta,2%,0,887,230,3.0,1.5,0.1,10,80,46,0,46,190,0.2593010146561443,0.2,Coffee
Iced Coffee with milk,trenta,Whole,0,887,240,4.5,2.5,0.1,15,75,46,0,46,190,0.2705749718151071,0.19166666666666668,Coffee
Iced Coffee with milk,trenta,Soy,0,887,220,2.0,0.3,0.0,0,65,44,1,43,190,0.2480270574971815,0.19545454545454546,Coffee
Iced Coffee with milk,trenta,Coconut,0,887,210,3.0,3.0,0.0,0,70,44,0,44,190,0.23675310033821872,0.20952380952380953,Coffee
Cold Brewed Coffee,tall,None,0,354,2,0.0,0.0,0.0,0,10,0,0,0,150,0.005649717514124294,0.0,Coffee
Cold Brewed Coffee,grande,None,0,473,3,0.0,0.0,0.0,0,15,0,0,0,200,0.006342494714587738,0.0,Coffee
Cold Brewed Coffee,venti,None,0,709,4,0.0,0.0,0.0,0,20,0,0,0,300,0.005641748942172073,0.0,Coffee
Cold Brewed Coffee,trenta,None,0,887,5,0.0,0.0,0.0,0,25,0,0,0,330,0.005636978579481398,0.0,Coffee
Vanilla Sweet Cream Cold Brew,tall,None,0,354,100,6.0,3.5,0.2,20,20,12,0,12,140,0.2824858757062147,0.12,Other
Vanilla Sweet Cream Cold Brew,grande,None,0,473,110,6.0,3.5,0.2,20,25,14,0,14,185,0.23255813953488372,0.12727272727272726,Other
Vanilla Sweet Cream Cold Brew,venti,None,0,709,200,11.0,7.0,0.3,40,40,24,0,24,275,0.2820874471086037,0.12,Other
Vanilla Sweet Cream Cold Brew,trenta,None,0,887,210,11.0,7.0,0.3,40,45,26,0,26,320,0.23675310033821872,0.12380952380952381,Other
Espresso - Caffè Americano,short,None,0,236,5,0.0,0.0,0.0,0,5,1,0,0,75,0.0211864406779661,0.0,Espresso Drinks
Espresso - Caffè Americano,tall,None,0,354,10,0.0,0.0,0.0,0,10,1,0,0,150,0.02824858757062147,0.0,Espresso Drinks
Espresso - Caffè Americano,grande,None,0,473,15,0.0,0.0,0.0,0,15,1,0,0,225,0.03171247357293869,0.0,Espresso Drinks
Espresso - Caffè Americano,venti,None,0,591,25,0.0,0.0,0.0,0,10,1,0,0,300,0.04230118443316413,0.0,Espresso Drinks
Espresso - Iced Caffè Americano,tall,None,0,354,10,0.0,0.0,0.0,0,10,2,0,0,150,0.02824858757062147,0.0,Espresso Drinks
Espresso - Iced Caffè Americano,grande,None,0,473,15,0.0,0.0,0.0,0,15,3,0,0,225,0.03171247357293869,0.0,Espresso Drinks
Espresso - Iced Caffè Americano,venti,None,0,709,25,0.0,0.0,0.0,0,20,3,0,0,300,0.03526093088857546,0.0,Espresso Drinks
Caffè Latte,tall,Nonfat,0,354,100,0.2,0.2,0.0,5,120,15,0,14,75,0.2824858757062147,0.14,Other
Caffè Latte,tall,2%,0,354,150,6.0,3.5,0.2,25,135,15,0,14,75,0.423728813559322,0.09333333333333334,Other
Caffè Latte,tall,Whole,0,354,180,9.0,5.0,0.3,30,125,15,0,14,75,0.5084745762711864,0.07777777777777778,Other
Caffè Latte,tall,Soy,0,354,110,4.5,0.5,0.0,0,105,10,1,6,75,0.3107344632768362,0.05454545454545454,Other
Caffè Latte,tall,Coconut,0,354,110,7.0,6.0,0.0,0,120,11,0,10,75,0.3107344632768362,0.09090909090909091,Other
Caffè Latte,grande,Nonfat,0,473,130,0.3,0.2,0.0,5,150,19,0,18,150,0.2748414376321353,0.13846153846153847,Other
Caffè Latte,grande,2%,0,473,190,7.0,4.5,0.3,30,170,19,0,17,150,0.40169133192389006,0.08947368421052632,Other
Caffè Latte,grande,Whole,0,473,230,11.0,7.0,0.3,35,150,19,0,17,150,0.48625792811839325,0.07391304347826087,Other
Caffè Latte,grande,Soy,0,473,150,5.0,0.5,0.0,0,130,13,1,8,150,0.3171247357293869,0.05333333333333334,Other
Caffè Latte,grande,Coconut,0,473,140,8.0,8.0,0.0,0,150,14,0,12,150,0.2959830866807611,0.08571428571428572,Other
Caffè Latte,venti,Nonfat,0,591,170,0.4,0.3,0.0,10,190,25,0,23,150,0.2876480541455161,0.13529411764705881,Other
Caffè Latte,venti,2%,0,591,240,9.0,6.0,0.4,35,220,24,0,22,150,0.40609137055837563,0.09166666666666666,Other
Caffè Latte,venti,Whole,0,591,290,15.0,9.0,0.5,45,200,24,0,22,150,0.4906937394247039,0.07586206896551724,Other
Caffè Latte,venti,Soy,0,591,190,7.0,1.0,0.0,0,170,16,2,11,150,0.32148900169204736,0.05789473684210526,Other
Caffè Latte,venti,Coconut,0,591,170,11.0,10.0,0.0,0,200,18,0,16,150,0.2876480541455161,0.09411764705882353,Other
Iced Caffè Latte,tall,Nonfat,0,354,70,0.1,0.1,0.0,5,80,10,0,9,75,0.1977401129943503,0.12857142857142856,Other
Iced Caffè Latte,tall,2%,0,354,100,3.5,2.0,0.1,15,90,10,0,9,75,0.2824858757062147,0.09,Other
Iced Caffè Latte,tall,Whole,0,354,120,6.0,3.5,0.2,20,85,10,0,9,75,0.3389830508474576,0.075,Other
Iced Caffè Latte,tall,Soy,0,354,80,3.0,0.4,0.0,0,75,7,1,4,75,0.22598870056497175,0.05,Other
Iced Caffè Latte,tall,Coconut,0,354,70,4.0,4.0,0.0,0,80,7,0,6,75,0.1977401129943503,0.08571428571428572,Other
Iced Caffè Latte,grande,Nonfat,0,473,90,0.2,0.1,0.0,5,105,13,0,11,150,0.19027484143763213,0.12222222222222222,Other
Iced Caffè Latte,grande,2%,0,473,130,4.5,2.5,0.1,20,115,13,0,11,150,0.2748414376321353,0.08461538461538462,Other
Iced Caffè Latte,grande,Whole,0,473,150,7.0,4.5,0.2,25,105,13,0,11,150,0.3171247357293869,0.07333333333333333,Other
Iced Caffè Latte,grande,Soy,0,473,100,3.5,0.5,0.0,0,95,9,1,5,150,0.21141649048625794,0.05,Other
Iced Caffè Latte,grande,Coconut,0,473,90,5.0,5.0,0.0,0,105,10,0,8,150,0.19027484143763213,0.08888888888888889,Other
Iced Caffè Latte,venti,Nonfat,0,709,130,0.3,0.2,0.0,5,140,19,0,16,225,0.18335684062059238,0.12307692307692308,Other
Iced Caffè Latte,venti,2%,0,709,180,6.0,3.0,0.2,25,160,18,0,15,225,0.2538787023977433,0.08333333333333333,Other
